time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/10:49:10.500920,1,0,1,3,0,0,0,0,3,0,0,101,2,0,101,2,0,101,2,0,137,0
2022/08/05/10:49:10.614993,1,0,1,3,0,0,0,0,3,0,0,98,2,0,98,2,0,98,2,0,137,0
2022/08/05/10:49:10.738665,1,0,1,3,0,0,0,0,3,0,0,95,2,0,95,2,0,95,2,0,137,0
2022/08/05/10:49:10.858336,1,0,1,3,0,0,0,0,3,0,0,92,2,0,93,2,0,92,2,0,137,0
2022/08/05/10:49:10.975094,1,0,1,3,0,0,0,0,3,0,0,89,2,0,89,2,0,89,2,0,137,0
2022/08/05/10:49:11.096143,1,0,1,3,0,0,0,0,3,0,0,86,2,0,87,2,0,87,2,0,137,0
2022/08/05/10:49:11.218098,1,0,1,3,0,0,0,0,3,0,0,83,2,0,84,2,0,83,2,0,137,0
2022/08/05/10:49:11.335803,1,0,1,3,0,0,0,0,3,0,0,80,2,0,81,2,0,81,2,0,137,0
2022/08/05/10:49:11.450417,1,0,1,3,0,0,0,0,3,0,0,77,2,0,78,2,0,78,2,0,137,0
2022/08/05/10:49:11.562152,1,0,1,3,0,0,0,0,3,0,0,74,2,0,75,2,0,75,2,0,137,0
2022/08/05/10:49:11.690197,1,0,1,3,0,0,0,0,3,0,0,71,2,0,72,2,0,72,2,0,137,0
2022/08/05/10:49:11.800418,1,0,1,3,0,0,0,0,3,0,0,68,2,0,69,2,0,69,2,0,137,0
2022/08/05/10:49:11.922329,1,0,1,3,0,0,0,0,3,0,0,65,2,0,66,2,0,66,2,0,137,0
2022/08/05/10:49:12.036880,1,0,1,3,0,0,0,0,3,0,0,62,2,0,63,2,0,63,2,0,137,0
2022/08/05/10:49:12.149882,1,0,1,3,0,0,0,0,3,0,0,60,2,0,61,2,0,61,2,0,137,0
2022/08/05/10:49:12.262052,1,0,1,3,0,0,0,0,3,0,0,57,2,0,58,2,0,58,2,0,137,0
2022/08/05/10:49:12.381729,1,0,1,3,0,0,0,0,3,0,0,54,2,0,55,2,0,55,2,0,137,0
2022/08/05/10:49:12.494245,1,0,1,3,0,0,0,0,3,0,0,51,2,0,52,2,0,52,2,0,137,0
2022/08/05/10:49:12.610818,1,0,1,3,0,0,0,0,3,0,0,48,2,0,49,2,0,49,2,0,137,0
2022/08/05/10:49:12.719731,1,0,1,3,0,0,0,0,3,0,0,45,2,0,47,2,0,47,2,0,137,0
2022/08/05/10:49:12.834342,1,0,1,3,0,0,0,0,3,0,0,42,2,0,44,2,0,44,2,0,137,0
2022/08/05/10:49:12.944477,1,0,1,3,0,0,0,0,3,0,0,39,2,0,41,2,0,41,2,0,137,0
2022/08/05/10:49:13.055054,1,0,1,3,0,0,0,0,3,0,0,37,2,0,38,2,0,38,2,0,137,0
2022/08/05/10:49:13.167278,1,0,1,3,0,0,0,0,3,0,0,34,2,0,36,2,0,35,2,0,137,0
2022/08/05/10:49:13.285016,1,0,1,3,0,0,0,0,3,0,0,31,2,0,32,2,0,32,2,0,137,0
2022/08/05/10:49:13.394502,1,0,1,3,0,0,0,0,3,0,0,28,2,0,30,2,0,30,2,0,137,0
2022/08/05/10:49:13.512197,1,0,1,3,0,0,0,0,3,0,0,25,2,0,27,2,0,27,2,0,137,0
2022/08/05/10:49:13.625061,1,0,1,3,0,0,0,0,3,0,0,22,2,0,24,2,0,24,2,0,137,0
2022/08/05/10:49:13.740929,1,0,1,3,0,0,0,0,3,0,0,19,2,0,21,2,0,21,2,0,137,0
2022/08/05/10:49:13.849496,1,0,1,3,0,0,0,0,3,0,0,17,2,0,19,2,0,18,2,0,137,0
2022/08/05/10:49:13.961455,1,0,1,3,0,0,0,0,3,0,0,14,2,0,16,2,0,16,2,0,137,0
2022/08/05/10:49:14.075950,1,0,1,3,0,0,0,0,3,0,0,11,2,0,13,2,0,13,2,0,137,0
2022/08/05/10:49:14.190904,1,0,1,3,0,0,0,0,3,0,0,8,2,0,10,2,0,10,2,0,137,0
2022/08/05/10:49:14.305867,1,0,1,3,0,3,0,0,3,0,0,6,1,0,7,2,0,7,2,0,137,0
2022/08/05/10:49:14.421015,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/10:49:14.535779,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:14.647925,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:14.760880,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:14.876248,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:14.987812,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:15.101474,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:15.222961,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:15.336097,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:15.454521,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:15.567115,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:15.674790,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:15.791876,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/10:49:15.905044,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
