time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/09:40:56.895439,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:57.007426,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:57.118210,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:57.230535,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:57.343072,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:57.457091,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:57.567831,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:40:57.695966,1,0,1,3,0,0,0,0,3,0,120,7,2,0,7,1,0,7,1,0,137,0
2022/08/05/09:40:57.813591,1,0,1,3,0,0,0,0,3,0,120,9,2,0,9,2,0,9,2,0,137,0
2022/08/05/09:40:57.926222,1,0,1,3,0,0,0,0,3,0,120,12,2,0,12,2,0,12,2,0,137,0
2022/08/05/09:40:58.039621,1,0,1,3,0,0,0,0,3,0,120,15,2,0,15,2,0,15,2,0,137,0
2022/08/05/09:40:58.160326,1,0,1,3,0,0,0,0,3,0,120,18,2,0,18,2,0,18,2,0,137,0
2022/08/05/09:40:58.299712,1,0,1,3,0,0,0,0,3,0,120,21,2,0,21,2,0,21,2,0,137,0
2022/08/05/09:40:58.412825,1,0,1,3,0,0,0,0,3,0,120,24,2,0,24,2,0,24,2,0,137,0
2022/08/05/09:40:58.532372,1,0,1,3,0,0,0,0,3,0,120,27,2,0,27,2,0,27,2,0,137,0
2022/08/05/09:40:58.642096,1,0,1,3,0,0,0,0,3,0,120,30,2,0,30,2,0,30,2,0,137,0
2022/08/05/09:40:58.756292,1,0,1,3,0,0,0,0,3,0,120,33,2,0,33,2,0,33,2,0,137,0
