time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/09:36:17.878733,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:18.018006,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:18.136242,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:18.248158,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:18.360530,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:18.486769,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:18.597419,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,66,0,0,137,0
2022/08/05/09:36:18.710272,1,0,1,3,0,0,0,0,3,0,0,64,2,0,66,2,0,66,1,0,137,0
2022/08/05/09:36:18.820787,1,0,1,3,0,0,0,0,3,0,0,62,3,0,64,2,0,64,2,0,137,0
2022/08/05/09:36:18.948841,1,0,1,3,0,0,0,0,3,0,0,58,2,0,61,2,0,61,2,0,137,0
2022/08/05/09:36:19.064569,1,0,1,3,0,0,0,0,3,0,0,55,2,0,58,2,0,58,2,0,137,0
2022/08/05/09:36:19.197469,1,0,1,3,0,0,0,0,3,0,0,52,2,0,55,2,0,55,2,0,137,0
2022/08/05/09:36:19.307118,1,0,1,3,0,0,0,0,3,0,0,49,2,0,52,2,0,52,2,0,137,0
2022/08/05/09:36:19.419098,1,0,1,3,0,0,0,0,3,0,0,47,2,0,49,2,0,49,2,0,137,0
2022/08/05/09:36:19.536696,1,0,1,3,0,0,0,0,3,0,0,44,2,0,46,2,0,46,2,0,137,0
2022/08/05/09:36:19.648649,1,0,1,3,0,0,0,0,3,0,0,41,2,0,44,2,0,44,2,0,137,0
2022/08/05/09:36:19.761615,1,0,1,3,0,0,0,0,3,0,0,38,2,0,41,2,0,41,2,0,137,0
2022/08/05/09:36:19.868556,1,0,1,3,0,0,0,0,3,0,0,35,2,0,38,2,0,38,2,0,137,0
2022/08/05/09:36:19.979692,1,0,1,3,0,0,0,0,3,0,0,33,2,0,35,2,0,36,2,0,137,0
2022/08/05/09:36:20.092857,1,0,1,3,0,0,0,0,3,0,0,30,2,0,33,2,0,33,2,0,137,0
2022/08/05/09:36:20.211689,1,0,1,3,0,0,0,0,3,0,0,27,2,0,30,2,0,30,2,0,137,0
2022/08/05/09:36:20.324443,1,0,1,3,0,0,0,0,3,0,0,24,2,0,27,2,0,27,2,0,137,0
2022/08/05/09:36:20.438015,1,0,1,3,0,0,0,0,3,0,0,21,2,0,24,2,0,24,2,0,137,0
2022/08/05/09:36:20.548940,1,0,1,3,0,0,0,0,3,0,0,18,2,0,21,2,0,21,2,0,137,0
2022/08/05/09:36:20.662182,1,0,1,3,0,0,0,0,3,0,0,15,2,0,19,2,0,19,2,0,137,0
2022/08/05/09:36:20.774287,1,0,1,3,0,0,0,0,3,0,0,12,2,0,16,2,0,16,2,0,137,0
2022/08/05/09:36:20.885739,1,0,1,3,0,0,0,0,3,0,0,10,2,0,13,2,0,13,2,0,137,0
2022/08/05/09:36:20.996726,1,0,1,3,0,0,0,0,3,0,0,7,2,0,10,2,0,10,2,0,137,0
2022/08/05/09:36:21.107494,1,0,1,3,0,3,0,0,3,0,0,6,0,0,8,3,0,7,2,0,137,0
2022/08/05/09:36:21.218854,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:21.329771,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:21.443458,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:21.557092,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:21.669216,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:21.781427,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:21.893833,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:22.004760,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:22.125436,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
