time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/11:01:19.246153,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:19.358674,1,0,1,3,0,0,0,0,3,0,0,63,3,0,64,3,0,68,3,0,137,0
2022/08/05/11:01:19.467842,1,0,1,3,0,0,0,0,3,0,0,61,2,0,62,2,0,66,2,0,137,0
2022/08/05/11:01:19.583066,1,0,1,3,0,0,0,0,3,0,0,58,2,0,59,2,0,63,2,0,137,0
2022/08/05/11:01:19.694462,1,0,1,3,0,0,0,0,3,0,0,55,2,0,56,2,0,60,2,0,137,0
2022/08/05/11:01:19.820676,1,0,1,3,0,0,0,0,3,0,0,52,2,0,53,2,0,57,2,0,137,0
2022/08/05/11:01:19.936294,1,0,1,3,0,0,0,0,3,0,0,49,2,0,50,2,0,54,2,0,137,0
2022/08/05/11:01:20.063666,1,0,1,3,0,0,0,0,3,0,0,46,2,0,47,2,0,51,2,0,137,0
2022/08/05/11:01:20.171404,1,0,1,3,0,0,0,0,3,0,0,43,2,0,44,2,0,48,2,0,137,0
2022/08/05/11:01:20.293072,1,0,1,3,0,0,0,0,3,0,0,40,2,0,41,2,0,45,2,0,137,0
2022/08/05/11:01:20.401793,1,0,1,3,0,0,0,0,3,0,0,37,2,0,39,2,0,43,2,0,137,0
2022/08/05/11:01:20.525429,1,0,1,3,0,0,0,0,3,0,0,34,2,0,36,2,0,39,2,0,137,0
2022/08/05/11:01:20.640057,1,0,1,3,0,0,0,0,3,0,0,32,2,0,33,2,0,37,2,0,137,0
2022/08/05/11:01:20.777267,1,0,1,3,0,0,0,0,3,0,0,28,2,0,30,2,0,33,2,0,137,0
2022/08/05/11:01:20.886665,1,0,1,3,0,0,0,0,3,0,0,25,2,0,27,2,0,30,2,0,137,0
