time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/08/15:27:28.318804,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:28.427015,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:28.535212,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:28.643196,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:28.750948,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:28.859277,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:28.967156,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:29.076702,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:29.187065,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:29.295321,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:29.403625,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:29.510465,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:29.618418,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:29.726937,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:29.835574,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:29.944327,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:30.054759,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:30.163680,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:30.272094,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:30.379741,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:30.488470,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:30.599254,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/08/15:27:30.706722,1,0,1,3,0,0,0,0,3,0,120,6,3,0,6,4,0,6,4,0,137,0
2022/09/08/15:27:30.815340,1,0,1,3,0,0,0,0,3,0,120,14,4,0,14,4,0,14,5,0,137,0
2022/09/08/15:27:30.924603,1,0,1,3,0,0,0,0,3,0,120,23,4,0,23,4,0,23,4,0,137,0
2022/09/08/15:27:31.033680,1,0,1,3,0,0,0,0,3,0,120,32,4,0,32,4,0,32,4,0,137,0
2022/09/08/15:27:31.144608,1,0,1,3,0,0,0,0,3,0,120,42,4,0,42,4,0,42,4,0,137,0
2022/09/08/15:27:31.253723,1,0,1,3,0,0,0,0,3,0,120,51,4,0,51,5,0,51,5,0,137,0
2022/09/08/15:27:31.362027,1,0,1,3,0,0,0,0,3,0,120,60,5,0,60,6,0,60,4,0,137,0
2022/09/08/15:27:31.470649,1,0,1,3,0,2,2,0,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:31.579936,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:31.688088,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:31.797690,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:31.906485,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:32.014261,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:32.122853,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:32.230900,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:32.343123,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:32.451013,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:32.560097,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:32.671036,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:32.780483,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
